insight,http://www.insightcrime.org/news/feed,international,english
int_the_news_islamabad,http://feeds.feedburner.com/TheNewsInternational-Islamabad?format=xml,local,english
int_the_news_karachi,http://feeds.feedburner.com/TheNewsInternational-Karachi?format=xml,local,english
int_the_news_lahore,http://feeds.feedburner.com/TheNewsInternational-Lahore?format=xml,local,english
int_the_news_latest,http://feeds.feedburner.com/com/YEor?format=xml,local,english
int_the_news_national,http://feeds.feedburner.com/TheNewsInternational-National?format=xml,local,english
int_the_news_peshawar,http://feeds.feedburner.com/TheNewsInternational-Peshawar?format=xml,local,english
int_the_news_top,http://feeds.feedburner.com/com/cwEr?format=xml,local,english
int_the_news_world,http://feeds.feedburner.com/World-TheNewsInternational?format=xml,international,english
ips_africa,http://www.ipsnews.net/news/regional-categories/africa/,international,english
ips_aid,http://www.ipsnews.net/news/development-aid/feed/,international,english
ips_asiapac,http://www.ipsnews.net/news/regional-categories/asia-pacific/,international,english
ips_civsoc,http://www.ipsnews.net/news/civil-society/feed/,international,english
ips_econ,http://www.ipsnews.net/news/economy-trade/feed/,international,english
ips_env,http://www.ipsnews.net/news/environment/feed/,international,english
ips_europe,http://www.ipsnews.net/news/regional-categories/europe/,international,english
ips_gender,http://www.ipsnews.net/news/gender/feed/,international,english
ips_gg,http://www.ipsnews.net/news/global-governance/feed/,international,english
ips_headlines,http://www.ipsnews.net/news/headlines/feed/,international,english
ips_hr,http://www.ipsnews.net/news/human-rights/feed/,international,english
ips_latinam,http://www.ipsnews.net/news/regional-categories/latin-america-and-caribbean/,international,english
ips_me,http://www.ipsnews.net/news/regional-categories/middle-east/,international,english
ips_namerica,http://www.ipsnews.net/news/regional-categories/north-america/,international,english
ips_ss,http://www.ipsnews.net/news/south-south/,international,english
ips_world,http://www.ipsnews.net/news/regional-categories/world/,international,english
ireland_herald,http://www.herald.ie/rss,local,english
ireland_rte,http://www.rte.ie/news/rss/news-headlines.xml,international,english
irin,http://www.irinnews.org/irin.xml,international,english
japan_times,http://www.japantimes.co.jp/feed/topstories/,local,english
jordan_times,http://feeds.feedburner.com/TheJordanTimes-LatestNews?format=xml,international,english
jpost_defense,http://www.jpost.com/Rss/RssFeedsDefense.aspx,international,english
jpost_front,http://www.jpost.com/Rss/RssFeedsFrontPage.aspx,international,english
jpost_int,http://www.jpost.com/Rss/RssFeedsInternationalNews.aspx,international,english
jpost_iran,http://www.jpost.com/Rss/RssFeedsIT.aspx,international,english
jpost_me,http://www.jpost.com/Rss/RssFeedsMiddleEastNews.aspx,international,english
kenya_nation,http://www.nation.co.ke/-/1148/1148/-/view/asFeed/-/vtvnjq/-/index.xml,local,english
kenya_news24,http://feeds.news24.com/articles/kenya/National/rss,local,english
kenya_star,http://www.the-star.co.ke/rss.xml,local,english
kosovapress,http://www.kosovapress.com/en/rss/news/?xml=1,local,english
kyodo,http://english.kyodonews.jp/rss/news.xml,international,english
lithuania_tribune,http://www.lithuaniatribune.com/feed/,local,english
maan_news,http://maannews.net/ENG/Rss.aspx?CID=NEW,international,english
maan_regional,http://maannews.net/ENG/Rss.aspx?CID=RGN,international,english
maan_politics,http://maannews.net/ENG/Rss.aspx?CID=POL,international,english
mail_and_guardian,http://mg.co.za/rss/,local,english
malstar_nat,http://www.thestar.com.my/RSS/News/Nation/,local,english
malstar_regional,http://www.thestar.com.my/RSS/News/Regional/,international,english
malstar_world,http://www.thestar.com.my/RSS/News/World/,international,english
malta_independent,http://www.independent.com.mt/rss/news-51118080/,local,english
malta_today,http://www.maltatoday.com.mt/rss/,local,english
mb,http://www.mb.com.ph/feed/,local,english
mcclatchy_econ,http://www.mcclatchydc.com/economy/v-rss/index.rss,international,english
mcclatchy_iraq,http://www.mcclatchydc.com/iraq/v-rss/index.rss,international,english
mcclatchy_mideast,http://www.mcclatchydc.com/middle-east/v-rss/index.rss,international,english
mcclatchy_mexico,http://www.mcclatchydc.com/mexico/v-rss/index.rss,international,english
mcclatchy_guantanamo,http://www.mcclatchydc.com/guantanamo/v-rss/index.rss,international,english
mcclatchy_europe,http://www.mcclatchydc.com/europe/v-rss/index.rss,international,english
mcclatchy_asia,http://www.mcclatchydc.com/asia/v-rss/index.rss,international,english
mcclatchy_afpak,http://www.mcclatchydc.com/afghanistan-pakistan/v-rss/index.rss,international,english
mcclatchy_whitehouse,http://www.mcclatchydc.com/white-house/v-rss/index.rss,international,english
mcclatchy_congress,http://www.mcclatchydc.com/congress/v-rss/index.rss,international,english
mcclatchy_state,http://www.mcclatchydc.com/state/v-rss/index.rss,international,english
mcclatchy_election,http://www.mcclatchydc.com/election-news/v-rss/index.rss,international,english
mcclatchy_politics,http://www.mcclatchydc.com/political-news/v-rss/index.rss,international,english
mcclatchy_natsec,http://www.mcclatchydc.com/national-security/v-rss/index.rss,international,english
mcclatchy_courtscrime,http://www.mcclatchydc.com/courts-crime/v-rss/index.rss,local,english
mcclatchy_nation,http://www.mcclatchydc.com/nation-news/v-rss/index.rss,international,english
mcclatchy_syria,http://www.mcclatchydc.com/syria/v-rss/index.rss,international,english
mcclatchy_egypt,http://www.mcclatchydc.com/egypt/v-rss/index.rss,international,english
menafn_algeria,http://www.menafn.com/rss/menafn_Algeria.xml,international,english
menafn_bahrain,http://www.menafn.com/rss/menafn_Bahrain.xml,international,english
menafn_egypt,http://www.menafn.com/rss/menafn_Egypt.xml,international,english
menafn_iraq,http://www.menafn.com/rss/menafn_Iraq.xml,international,english
menafn_jordan,http://www.menafn.com/rss/menafn_Jordan.xml,international,english
menafn_kuwait,http://www.menafn.com/rss/menafn_Kuwait.xml,international,english
menafn_lebanon,http://www.menafn.com/rss/menafn_Lebanon.xml,international,english
menafn_morocco,http://www.menafn.com/rss/menafn_Morocco.xml,international,english
menafn_oman,http://www.menafn.com/rss/menafn_Oman.xml,international,english
menafn_palestine,http://www.menafn.com/rss/menafn_Palestine.xml,international,english
menafn_qatar,http://www.menafn.com/rss/menafn_Qatar.xml,international,english
menafn_saudi,http://www.menafn.com/rss/menafn_Saudi_Arabia.xml,international,english
menafn_syria,http://www.menafn.com/rss/menafn_Syria.xml,international,english
menafn_tunisia,http://www.menafn.com/rss/menafn_Tunisia.xml,international,english
menafn_turkey,http://www.menafn.com/rss/menafn_Turkey.xml,international,english
menafn_uae,http://www.menafn.com/rss/menafn_UAE.xml,international,english
menafn_yemen,http://www.menafn.com/rss/menafn_Yemen.xml,international,english
mercopress,http://en.mercopress.com/rss/,international,english
miami_americas,http://www.miamiherald.com/news/americas/index.xml,local,english
miami_cuba,http://www.miamiherald.com/news/americas/cuba/index.xml,local,english
miami_haiti,http://www.miamiherald.com/news/americas/haiti/index.xml,local,english
miami_nation,http://www.miamiherald.com/news/nation/index.xml,local,english
miami_politics,http://www.miamiherald.com/news/politics/index.xml,local,english
miami_world,http://www.miamiherald.com/news/world/index.xml,international,english
middleeasteye,http://www.middleeasteye.net/rss,international,english
miltimes_army,http://projects.militarytimes.com/rss-feed/?sitename=Army,international,english
miltimes_navy,http://projects.militarytimes.com/rss-feed/?sitename=Navy,international,english
minnstartrib_national,http://www.startribune.com/nation/index.rss2,local,english
minnstartrib_world,http://www.startribune.com/world/index.rss2,international,english
moldova_infotag,http://www.infotag.md/eng/,local,english
moscow_times,http://www.themoscowtimes.com/rss/news/,international,english
nation_news,http://feeds.feedburner.com/pakistan-news-newspaper-daily-english-online/24hours-news?format=xml,international,english
nigeria_abusidiqu,http://abusidiqu.com/feed/,local,english
nigeria_advocate,http://theadvocatengr.com/new/?feed=rss2,local,english
nigeria_blanknews,http://blanknewsonline.wordpress.com/feed/,local,english
nigeria_blueprint,http://www.blueprint.ng/feed/,local,english
nigeria_businessday,http://businessdayonline.com/feed/,local,english
nigeria_businessnews,http://businessnews.com.ng/feed/,local,english
nigeria_businessworld,http://businessworldng.com/new/?feed=rss2,local,english
nigeria_dailyindependent,http://dailyindependentnig.com/feed/,local,english
nigeria_dailypost,http://dailypost.ng/feed/,local,english
nigeria_desertherald,http://desertherald.com/feed/,local,english
